viewDate,areaMunKm,areaUcKm,uc,uf,municipio,geocod,className
03/06/2025,0.19,0,,AM,Apui,1300144,DESMATAMENTO_CR
09/10/2024,0.09,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
28/01/2025,2.98,0,,MT,Diamantino,5103502,DESMATAMENTO_CR
29/09/2024,0.06,0,,PA,Altamira,1500602,DESMATAMENTO_CR
24/10/2024,0.16,0,,PA,Baiao,1501204,DESMATAMENTO_CR
24/10/2024,0.17,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
24/10/2024,0.13,0,,PA,Portel,1505809,DESMATAMENTO_CR
24/10/2024,0.2,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
09/10/2024,0.06,0,,PA,Novo Repartimento,1505064,DESMATAMENTO_CR
09/10/2024,0.08,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
24/10/2024,0.15,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
24/10/2024,0.37,0,,PA,Portel,1505809,DESMATAMENTO_CR
24/10/2024,0.14,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
09/10/2024,0.1,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
28/01/2025,0.76,0,,MT,Diamantino,5103502,DESMATAMENTO_CR
03/06/2025,0.17,0,,AM,Apui,1300144,DESMATAMENTO_CR
28/01/2025,0.07,0,,MT,Juina,5105150,DESMATAMENTO_CR
24/10/2024,0.16,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
24/10/2024,0.24,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
24/10/2024,0.13,0,,PA,Baiao,1501204,DESMATAMENTO_CR
28/01/2025,0.1,0,,MT,Juina,5105150,DESMATAMENTO_CR
24/10/2024,0.15,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
24/10/2024,0.08,0,,PA,Baiao,1501204,DESMATAMENTO_CR
24/10/2024,0.1,0,,PA,Maraba,1504208,DESMATAMENTO_CR
24/10/2024,0.18,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
24/10/2024,0.23,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
24/10/2024,0.11,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
24/10/2024,0.09,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
02/10/2024,0.07,0,,AC,Porto Walter,1200393,DESMATAMENTO_CR
24/10/2024,0.13,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
24/10/2024,0.12,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
24/10/2024,0.13,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
24/10/2024,0.05,0,,PA,Baiao,1501204,DESMATAMENTO_CR
24/10/2024,0.12,0,,PA,Tucurui,1508100,DESMATAMENTO_CR
24/10/2024,0.09,0,,PA,Portel,1505809,DESMATAMENTO_CR
24/10/2024,0.09,0,,PA,Tucurui,1508100,DESMATAMENTO_CR
24/10/2024,0.09,0,,PA,Portel,1505809,DESMATAMENTO_CR
06/10/2024,0.09,0,,PA,Medicilandia,1504455,DESMATAMENTO_CR
24/10/2024,0.15,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
28/01/2025,0.11,0,,MT,Indiavai,5104500,DESMATAMENTO_CR
29/09/2024,0.1,0,,PA,Itupiranga,1503705,DESMATAMENTO_CR
28/01/2025,0.68,0,,MT,Lambari D'oeste,5105234,DESMATAMENTO_CR
24/10/2024,0.13,0,,PA,Itupiranga,1503705,DESMATAMENTO_CR
24/10/2024,0.08,0,,PA,Itupiranga,1503705,DESMATAMENTO_CR
03/06/2025,0.21,0,,AM,Apui,1300144,DESMATAMENTO_CR
03/06/2025,0.16,0,,AM,Apui,1300144,DESMATAMENTO_CR
11/10/2024,0.18,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
02/06/2025,0.28,0,,PA,Almeirim,1500503,DESMATAMENTO_CR
02/06/2025,0.26,0,,PA,Novo Repartimento,1505064,DESMATAMENTO_CR
09/10/2024,0.09,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
28/01/2025,0.15,0,,MT,Lambari D'oeste,5105234,DESMATAMENTO_CR
02/06/2025,0.08,0,,PA,Prainha,1506005,DESMATAMENTO_CR
28/01/2025,0.24,0,,MT,Nova Mutum,5106224,DESMATAMENTO_CR
28/01/2025,0.2,0,,MT,Nova Mutum,5106224,DESMATAMENTO_CR
28/01/2025,0.21,0,,MT,Nova Mutum,5106224,DESMATAMENTO_CR
28/01/2025,0.07,0,,MT,Brasnorte,5101902,DESMATAMENTO_CR
02/06/2025,0.38,0,,MT,Nova Maringa,5108907,DESMATAMENTO_CR
07/10/2024,0.11,0,,AM,Labrea,1302405,DESMATAMENTO_CR
02/06/2025,0.14,0,,MT,Nova Maringa,5108907,DESMATAMENTO_CR
09/10/2024,0.13,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
28/01/2025,0.18,0,,MT,Lambari D'oeste,5105234,DESMATAMENTO_CR
02/06/2025,0.38,0,,AM,Labrea,1302405,DESMATAMENTO_CR
09/10/2024,0.08,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
02/06/2025,1.18,0,,AM,Labrea,1302405,DESMATAMENTO_CR
29/09/2024,0.11,0,,MT,Peixoto de Azevedo,5106422,DESMATAMENTO_CR
09/10/2024,0.17,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
28/01/2025,0.71,0,,AM,Apui,1300144,DESMATAMENTO_CR
02/06/2025,0.15,0,,RO,Porto Velho,1100205,DESMATAMENTO_CR
29/09/2024,0.06,0,,MT,Peixoto de Azevedo,5106422,DESMATAMENTO_CR
29/09/2024,0.12,0,,MT,Peixoto de Azevedo,5106422,DESMATAMENTO_CR
29/09/2024,0.1,0,,MT,Peixoto de Azevedo,5106422,DESMATAMENTO_CR
02/06/2025,0.52,0,,RO,Nova Mamore,1100338,DESMATAMENTO_CR
09/10/2024,0.18,0,,PA,Portel,1505809,DESMATAMENTO_CR
28/01/2025,0.08,0,,MT,Juina,5105150,DESMATAMENTO_CR
02/06/2025,0.72,0,,RO,Porto Velho,1100205,DESMATAMENTO_CR
02/06/2025,0.37,0,,RO,Porto Velho,1100205,DESMATAMENTO_CR
24/10/2024,0.11,0,,PA,Portel,1505809,DESMATAMENTO_CR
24/10/2024,0.08,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
02/06/2025,0.26,0,,AM,Labrea,1302405,DESMATAMENTO_CR
02/06/2025,0.09,0,,AM,Labrea,1302405,DESMATAMENTO_CR
02/06/2025,0.07,0,,AM,Labrea,1302405,DESMATAMENTO_CR
02/06/2025,0.16,0,,AM,Labrea,1302405,DESMATAMENTO_CR
02/06/2025,0.38,0,,MT,Gaucha do Norte,5103858,DESMATAMENTO_CR
24/10/2024,0.16,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
28/01/2025,0.1,0,,MT,Juina,5105150,DESMATAMENTO_CR
02/06/2025,0.14,0,,MT,Guaranta do Norte,5104104,DESMATAMENTO_CR
02/06/2025,0.33,0,,AM,Labrea,1302405,DESMATAMENTO_CR
02/06/2025,0.49,0,,AM,Labrea,1302405,DESMATAMENTO_CR
24/10/2024,0.13,0,,PA,Portel,1505809,DESMATAMENTO_CR
24/10/2024,0.13,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
02/06/2025,0.8,0,,AM,Labrea,1302405,DESMATAMENTO_CR
02/06/2025,0.98,0,,AM,Labrea,1302405,DESMATAMENTO_CR
28/01/2025,0.1,0,,MT,Figueiropolis D'oeste,5103809,DESMATAMENTO_CR
02/06/2025,0.07,0,,AM,Boca do Acre,1300706,DESMATAMENTO_CR
02/06/2025,0.08,0,,AM,Boca do Acre,1300706,DESMATAMENTO_CR
09/10/2024,0.08,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
02/06/2025,0.06,0,,AC,Sena Madureira,1200500,DESMATAMENTO_CR
02/06/2025,0.04,0,,AM,Boca do Acre,1300706,DESMATAMENTO_CR
02/06/2025,0.71,0,,AM,Boca do Acre,1300706,DESMATAMENTO_CR
24/10/2024,0.08,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
02/06/2025,0.08,0,,MT,Alta Floresta,5100250,DESMATAMENTO_CR
02/06/2025,0.09,0,,AC,Rio Branco,1200401,DESMATAMENTO_CR
02/06/2025,0.12,0,,AC,Rio Branco,1200401,DESMATAMENTO_CR
02/06/2025,0.07,0,,AC,Sena Madureira,1200500,DESMATAMENTO_CR
02/06/2025,0.03,0,,AC,Rio Branco,1200401,DESMATAMENTO_CR
02/06/2025,0.11,0,,AC,Assis Brasil,1200054,DESMATAMENTO_CR
02/06/2025,0.59,0,,MT,Porto dos Gauchos,5106802,DESMATAMENTO_CR
24/10/2024,0.27,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
02/06/2025,0.34,0,,AM,Labrea,1302405,DESMATAMENTO_CR
02/06/2025,0.07,0,,AC,Bujari,1200138,DESMATAMENTO_CR
02/06/2025,0.13,0,,PA,Novo Progresso,1505031,DESMATAMENTO_CR
02/06/2025,0.08,0,,AC,Sena Madureira,1200500,DESMATAMENTO_CR
02/06/2025,0.07,0,,AC,Sena Madureira,1200500,DESMATAMENTO_CR
02/06/2025,1.16,0,,MT,Tabapora,5107941,DESMATAMENTO_CR
02/06/2025,1.08,0,,AM,Labrea,1302405,DESMATAMENTO_CR
02/06/2025,0.17,0,,AM,Labrea,1302405,DESMATAMENTO_CR
02/06/2025,0.56,0,,AM,Labrea,1302405,DESMATAMENTO_CR
02/06/2025,0.39,0,,AM,Boca do Acre,1300706,DESMATAMENTO_CR
02/06/2025,0.15,0,,AM,Boca do Acre,1300706,DESMATAMENTO_CR
02/06/2025,0.1,0,,AM,Boca do Acre,1300706,DESMATAMENTO_CR
02/06/2025,0.09,0,,AC,Manoel Urbano,1200344,DESMATAMENTO_CR
02/06/2025,0.11,0,,AM,Humaita,1301704,DESMATAMENTO_CR
29/09/2024,0.21,0,,MT,Peixoto de Azevedo,5106422,DESMATAMENTO_CR
28/01/2025,0.68,0,,AM,Apui,1300144,DESMATAMENTO_CR
24/10/2024,0.17,0,,PA,Novo Repartimento,1505064,DESMATAMENTO_CR
28/01/2025,0.1,0,,RO,Sao Francisco do Guapore,1101492,DESMATAMENTO_CR
02/06/2025,0.06,0,,AM,Boca do Acre,1300706,DESMATAMENTO_CR
02/06/2025,0.06,0,,AC,Feijo,1200302,DESMATAMENTO_CR
02/06/2025,0.11,0,,AC,Feijo,1200302,DESMATAMENTO_CR
02/06/2025,0.08,0,,RO,Porto Velho,1100205,DESMATAMENTO_CR
28/01/2025,0.08,0,,RO,Sao Francisco do Guapore,1101492,DESMATAMENTO_CR
02/06/2025,0.2,0,,RO,Porto Velho,1100205,DESMATAMENTO_CR
24/10/2024,0.22,0,,PA,Novo Repartimento,1505064,DESMATAMENTO_CR
24/10/2024,0.1,0,,PA,Novo Repartimento,1505064,DESMATAMENTO_CR
02/06/2025,0.09,0,,RO,Nova Mamore,1100338,DESMATAMENTO_CR
02/06/2025,0.08,0,,AC,Feijo,1200302,DESMATAMENTO_CR
18/10/2024,0.2,0,,AM,Canutama,1300904,DESMATAMENTO_CR
09/10/2024,0.22,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
24/10/2024,0.09,0,,PA,Altamira,1500602,DESMATAMENTO_CR
24/10/2024,0.08,0,,PA,Altamira,1500602,DESMATAMENTO_CR
24/10/2024,0.07,0,,PA,Altamira,1500602,DESMATAMENTO_CR
02/06/2025,0.82,0,,AM,Boca do Acre,1300706,DESMATAMENTO_CR
02/06/2025,0.17,0,,RO,Porto Velho,1100205,DESMATAMENTO_CR
28/01/2025,0.08,0,,AM,Apui,1300144,DESMATAMENTO_CR
24/10/2024,0.16,0,,PA,Anapu,1500859,DESMATAMENTO_CR
02/06/2025,0.34,0,,RO,Porto Velho,1100205,DESMATAMENTO_CR
25/08/2024,0.14,0,,MT,Nova Santa Helena,5106190,DESMATAMENTO_CR
24/10/2024,0.13,0,,PA,Anapu,1500859,DESMATAMENTO_CR
02/06/2025,0.09,0,,AM,Canutama,1300904,DESMATAMENTO_CR
24/10/2024,0.07,0,,PA,Altamira,1500602,DESMATAMENTO_CR
24/10/2024,0.09,0,,PA,Anapu,1500859,DESMATAMENTO_CR
24/10/2024,0.06,0,,PA,Anapu,1500859,DESMATAMENTO_CR
02/06/2025,0.08,0,,RO,Porto Velho,1100205,DESMATAMENTO_CR
02/06/2025,0.72,0,,AM,Labrea,1302405,DESMATAMENTO_CR
25/08/2024,0.12,0,,MT,Nova Santa Helena,5106190,DESMATAMENTO_CR
24/10/2024,0.12,0,,PA,Anapu,1500859,DESMATAMENTO_CR
25/08/2024,0.3,0,,MT,Nova Santa Helena,5106190,DESMATAMENTO_CR
24/10/2024,0.08,0,,PA,Anapu,1500859,DESMATAMENTO_CR
24/10/2024,0.12,0,,PA,Senador Jose Porfirio,1507805,DESMATAMENTO_CR
25/08/2024,0.17,0,,MT,Nova Santa Helena,5106190,DESMATAMENTO_CR
24/10/2024,0.19,0,,PA,Senador Jose Porfirio,1507805,DESMATAMENTO_CR
02/06/2025,0.19,0,,RO,Porto Velho,1100205,DESMATAMENTO_CR
24/10/2024,0.11,0,,PA,Senador Jose Porfirio,1507805,DESMATAMENTO_CR
24/10/2024,0.11,0,,PA,Senador Jose Porfirio,1507805,DESMATAMENTO_CR
02/06/2025,0.41,0,,RO,Porto Velho,1100205,DESMATAMENTO_CR
24/10/2024,0.1,0,,PA,Altamira,1500602,DESMATAMENTO_CR
02/06/2025,0.08,0,,RO,Porto Velho,1100205,DESMATAMENTO_CR
24/10/2024,0.07,0,,PA,Altamira,1500602,DESMATAMENTO_CR
02/06/2025,0.2,0,,RO,Porto Velho,1100205,DESMATAMENTO_CR
24/10/2024,0.11,0,,PA,Anapu,1500859,DESMATAMENTO_CR
02/06/2025,0.37,0,,AM,Labrea,1302405,DESMATAMENTO_CR
24/10/2024,0.12,0,,PA,Anapu,1500859,DESMATAMENTO_CR
28/01/2025,0.33,0,,AM,Apui,1300144,DESMATAMENTO_CR
24/10/2024,0.29,0,,PA,Anapu,1500859,DESMATAMENTO_CR
24/10/2024,0.09,0,,PA,Senador Jose Porfirio,1507805,DESMATAMENTO_CR
02/06/2025,0.27,0,,AM,Labrea,1302405,DESMATAMENTO_CR
02/06/2025,0.3,0,,AM,Labrea,1302405,DESMATAMENTO_CR
02/06/2025,0.22,0,,AM,Labrea,1302405,DESMATAMENTO_CR
16/08/2024,0.18,0,,AM,Labrea,1302405,DESMATAMENTO_CR
02/06/2025,0.1,0,,AC,Rio Branco,1200401,DESMATAMENTO_CR
02/06/2025,0.15,0,,AM,Boca do Acre,1300706,DESMATAMENTO_CR
02/06/2025,0.16,0,,AC,Senador Guiomard,1200450,DESMATAMENTO_CR
02/06/2025,0.07,0,,AC,Senador Guiomard,1200450,DESMATAMENTO_CR
02/06/2025,0.11,0,,AC,Acrelandia,1200013,DESMATAMENTO_CR
02/06/2025,0.28,0,,AM,Boca do Acre,1300706,DESMATAMENTO_CR
02/06/2025,0.1,0,,AC,Senador Guiomard,1200450,DESMATAMENTO_CR
24/10/2024,0.08,0,,PA,Porto de Moz,1505908,DESMATAMENTO_CR
24/10/2024,0.1,0,,PA,Porto de Moz,1505908,DESMATAMENTO_CR
28/01/2025,0.11,0,,AM,Apui,1300144,DESMATAMENTO_CR
24/10/2024,0.07,0,,PA,Senador Jose Porfirio,1507805,DESMATAMENTO_CR
02/06/2025,0.09,0,,AC,Sena Madureira,1200500,DESMATAMENTO_CR
02/06/2025,0.06,0,,AC,Sena Madureira,1200500,DESMATAMENTO_CR
28/01/2025,0.07,0,,AM,Apui,1300144,DESMATAMENTO_CR
24/10/2024,0.11,0,,PA,Senador Jose Porfirio,1507805,DESMATAMENTO_CR
02/06/2025,0.12,0,,AM,Boca do Acre,1300706,DESMATAMENTO_CR
02/06/2025,0.14,0,,AC,Rio Branco,1200401,DESMATAMENTO_CR
02/06/2025,0.09,0,,AC,Rio Branco,1200401,DESMATAMENTO_CR
02/06/2025,0.16,0,,AM,Boca do Acre,1300706,DESMATAMENTO_CR
02/06/2025,0.13,0,,AM,Boca do Acre,1300706,DESMATAMENTO_CR
28/01/2025,0.93,0,,AM,Apui,1300144,DESMATAMENTO_CR
02/06/2025,0.09,0,,AC,Placido de Castro,1200385,DESMATAMENTO_CR
02/06/2025,0.09,0,,AC,Sena Madureira,1200500,DESMATAMENTO_CR
24/10/2024,0.09,0,,PA,Senador Jose Porfirio,1507805,DESMATAMENTO_CR
24/10/2024,0.19,0,,PA,Portel,1505809,DESMATAMENTO_CR
24/10/2024,0.13,0,,PA,Senador Jose Porfirio,1507805,DESMATAMENTO_CR
20/10/2024,0.8,0,,AM,Labrea,1302405,DESMATAMENTO_CR
24/10/2024,0.1,0,,PA,Senador Jose Porfirio,1507805,DESMATAMENTO_CR
02/06/2025,0.07,0,,AC,Placido de Castro,1200385,DESMATAMENTO_CR
02/06/2025,0.08,0,,AC,Sena Madureira,1200500,DESMATAMENTO_CR
02/06/2025,0.1,0,,AC,Sena Madureira,1200500,DESMATAMENTO_CR
02/06/2025,0.26,0,,AM,Boca do Acre,1300706,DESMATAMENTO_CR
02/06/2025,0.14,0,,AC,Rio Branco,1200401,DESMATAMENTO_CR
02/06/2025,0.1,0,,AC,Rio Branco,1200401,DESMATAMENTO_CR
02/06/2025,0.24,0,,AC,Rio Branco,1200401,DESMATAMENTO_CR
28/01/2025,0.17,0,,AM,Apui,1300144,DESMATAMENTO_CR
02/06/2025,0.08,0,,AM,Boca do Acre,1300706,DESMATAMENTO_CR
28/01/2025,0.47,0,,AM,Apui,1300144,DESMATAMENTO_CR
02/06/2025,0.11,0,,AC,Rio Branco,1200401,DESMATAMENTO_CR
02/06/2025,0.09,0.09,RESERVA EXTRATIVISTA CHICO MENDES,AC,Brasileia,1200104,DESMATAMENTO_CR
28/01/2025,0.29,0,,AM,Apui,1300144,DESMATAMENTO_CR
02/06/2025,0.08,0,,AC,Feijo,1200302,DESMATAMENTO_CR
02/06/2025,0.07,0,,AC,Feijo,1200302,DESMATAMENTO_CR
24/10/2024,0.07,0,,PA,Senador Jose Porfirio,1507805,DESMATAMENTO_CR
24/10/2024,0.07,0,,PA,Senador Jose Porfirio,1507805,DESMATAMENTO_CR
08/10/2024,0.08,0,,RO,Cujubim,1100940,DESMATAMENTO_CR
